,Charging Profile
2016-01-01 06:06:00+00:00,62.70000000000001
2016-01-01 06:07:00+00:00,62.70000000000001
2016-01-01 06:08:00+00:00,66.4
2016-01-01 06:09:00+00:00,77.40000000000002
2016-01-01 06:10:00+00:00,77.40000000000002
2016-01-01 06:11:00+00:00,88.40000000000002
2016-01-01 06:12:00+00:00,88.40000000000003
2016-01-01 06:13:00+00:00,92.10000000000004
2016-01-01 06:14:00+00:00,92.10000000000004
2016-01-01 06:15:00+00:00,92.10000000000004
2016-01-01 06:16:00+00:00,84.80000000000003
2016-01-01 06:17:00+00:00,84.80000000000003
2016-01-01 06:18:00+00:00,88.50000000000003
2016-01-01 06:19:00+00:00,88.50000000000003
2016-01-01 06:20:00+00:00,92.20000000000003
2016-01-01 06:21:00+00:00,92.20000000000003
2016-01-01 06:22:00+00:00,95.90000000000003
2016-01-01 06:23:00+00:00,106.90000000000003
2016-01-01 06:24:00+00:00,212.19999999999987
2016-01-01 06:25:00+00:00,215.89999999999986
2016-01-01 06:26:00+00:00,201.19999999999987
2016-01-01 06:27:00+00:00,208.4999999999999
2016-01-01 06:28:00+00:00,208.49999999999994
2016-01-01 06:29:00+00:00,92.20000000000003
2016-01-01 06:30:00+00:00,92.20000000000003
2016-01-01 06:31:00+00:00,212.20000000000005
2016-01-01 06:32:00+00:00,212.20000000000005
2016-01-01 06:33:00+00:00,219.60000000000002
2016-01-01 06:34:00+00:00,92.30000000000004
2016-01-01 06:35:00+00:00,92.30000000000004
2016-01-01 06:36:00+00:00,107.00000000000004
2016-01-01 06:37:00+00:00,110.70000000000005
2016-01-01 06:38:00+00:00,343.39999999999986
2016-01-01 06:39:00+00:00,347.09999999999985
2016-01-01 06:40:00+00:00,227.09999999999985
2016-01-01 06:41:00+00:00,223.39999999999986
2016-01-01 06:42:00+00:00,223.39999999999986
2016-01-01 06:43:00+00:00,223.39999999999986
2016-01-01 06:44:00+00:00,103.40000000000005
2016-01-01 06:45:00+00:00,114.50000000000006
2016-01-01 06:46:00+00:00,114.50000000000006
2016-01-01 06:47:00+00:00,114.50000000000006
2016-01-01 06:48:00+00:00,125.50000000000006
2016-01-01 06:49:00+00:00,125.50000000000006
2016-01-01 06:50:00+00:00,129.20000000000005
2016-01-01 06:51:00+00:00,129.20000000000005
2016-01-01 06:52:00+00:00,132.90000000000003
2016-01-01 06:53:00+00:00,132.90000000000003
2016-01-01 06:54:00+00:00,125.60000000000007
2016-01-01 06:55:00+00:00,129.20000000000005
2016-01-01 06:56:00+00:00,132.90000000000003
2016-01-01 06:57:00+00:00,121.90000000000005
2016-01-01 06:58:00+00:00,125.60000000000005
2016-01-01 06:59:00+00:00,125.60000000000005
2016-01-01 07:00:00+00:00,136.60000000000002
2016-01-01 07:01:00+00:00,147.59999999999997
2016-01-01 07:02:00+00:00,162.19999999999996
2016-01-01 07:03:00+00:00,282.2
2016-01-01 07:04:00+00:00,293.19999999999993
2016-01-01 07:05:00+00:00,165.89999999999992
2016-01-01 07:06:00+00:00,165.89999999999992
2016-01-01 07:07:00+00:00,169.59999999999994
2016-01-01 07:08:00+00:00,173.29999999999993
